Object Name,Kinetic Energy (Megatons)
2005 YU3,0.0005394830502948543
2011 SM68,0.0005314065831536405
2003 FG,0.0005273706005543421
1991 RB,0.0005101193072732918
2016 CU193,0.0004919168891698214
2002 PZ39,0.0004858217931556289
2010 JU39,0.0004815077691578899
2016 XP23,0.00047910123680197235
2011 KW15,0.00046801897058748175
2015 GZ13,0.0004679504678119643
2001 TD45,0.0004598864071965188
2002 KJ4,0.0004561162816071043
2015 AR45,0.00045198135706749206
2002 JQ9,0.00044814223095103445
2008 UU1,0.00044536613244083596
1998 FW4,0.00044367223130706616
1998 KJ9,0.00044252784530712086
1988 EG,0.0004304375782292313
1998 ST27,0.0004270310221950792
2013 EO126,0.0004257481797979525
2008 EE5,0.000422776740564334
1998 ML14,0.0004212841527443371
2016 CS29,0.000416371874593608
2007 YV29,0.00041567517241518343
2001 CV26,0.0004151077811359381
2007 ML24,0.000407565059117359
2000 WO107,0.000407530665214081
2001 KZ66,0.00040285776763602555
2002 NN4,0.0003998968630524632
2006 BC10,0.0003978101133835473
2004 BL86,0.00039636462491562577
2011 XA3,0.00039473112569942016
2005 LW39,0.0003940027573516123
1998 FH12,0.0003925141110056437
2007 NS4,0.0003908909147963307
2008 OO,0.0003895876951714501
2006 PY17,0.0003858209358198358
2012 PP28,0.0003858209358198358
2014 UR116,0.00038251687787632324
1998 MZ,0.0003811100680500036
2003 HF2,0.0003807707971174505
2003 AY2,0.000373543458276476
2007 LE,0.0003725345768211373
2006 JF42,0.00037172231280882686
2006 YT13,0.0003685844814161634
1999 MM,0.00035637518750773224
2014 QL433,0.0003472271817009875
1983 LC,0.0003455934632044829
2003 YK118,0.0003382993815393142
2008 SE85,0.00032931311903983254
2007 TA19,0.0003257032805073604
1994 NE,0.0003255990909997323
1995 YR1,0.00032429322696741277
2005 GU,0.00031951226872692254
2013 TE135,0.00031618528347427066
1999 XL136,0.00031548259534287527
2004 RZ164,0.0003126982662256688
2005 TF49,0.00031262879433679314
1999 RM45,0.0003074719089963587
2000 GK137,0.0003057253402058039
2009 LW2,0.0003029186178460955
2000 PD3,0.00030221315888051174
2000 DP107,0.000302062429738199
2001 TC45,0.0003020405443908688
2005 GE59,0.00029793539155480614
2008 WZ94,0.0002956985618585138
2015 DC200,0.0002934769094769583
2007 AE12,0.0002902409908427202
2015 NU13,0.00028497106152483256
2017 BP31,0.0002844016386636201
2010 PR66,0.0002842374902774133
2011 EL11,0.0002823204037135956
2016 LX48,0.00027328972835184375
2002 GO5,0.0002702671214258176
2016 NO16,0.00026933244663981606
2010 DM56,0.0002660846362321429
1997 XF11,0.00026268782321988365
2015 WG9,0.0002623590905307514
2010 CL19,0.00025414990939330486
2010 XY72,0.0002480590179790623
2001 AD2,0.0002473001515270332
1998 HL1,0.00024227292682910622
2002 JV15,0.00024151079609217475
2004 QB,0.00023932904447651555
2000 RS11,0.00023865407205669908
2001 WN5,0.00023737261381100866
2013 BE19,0.00023339873001649978
1994 RC,0.0002308170369945328
2012 TV78,0.0002304375216066578
1998 KM3,0.00022960127580533865
2000 BF19,0.00022927612978386163
2014 QX432,0.00022791436582026838
2004 XP14,0.00022705448311533273
2003 VE1,0.00022358881785802164
2004 JQ1,0.0002235394062921021
2001 BE10,0.00022330619250242616
2016 HL,0.00022294962792797552
2004 XL35,0.00022286115777316962
2000 CP101,0.00022241545434818622
2015 TV144,0.00022137225214266792
2010 UK8,0.00022099199909610167
2005 CL,0.00021784261470573506
2007 LD,0.00021744443178670956
2004 VW14,0.0002161299313723073
2002 OD20,0.00021353045839069964
2006 SX217,0.00020950546822062622
2011 EU29,0.00020919712754850363
2008 EP6,0.00020757902590504335
2005 FE3,0.00020757902590504335
2013 QJ10,0.00020708479692217743
2002 CU11,0.00020266058964093866
2001 XU30,0.0002026564821663735
2014 XJ3,0.00020163460684284476
1999 TT16,0.0002006798221064868
2010 TX168,0.00020063863599272252
2009 XT6,0.00019899673147281312
2002 DJ5,0.00019768349309133608
2012 QE50,0.0001975337555078397
2008 CH,0.0001970961034465549
2007 DT103,0.00019574491345156534
1991 BN,0.00019537784014987247
2010 SC41,0.00019524639122238323
2002 FC,0.00019178403384068432
2003 TK2,0.0001909857594810981
1999 YG3,0.0001881548338087089
2013 TR132,0.0001873382454689408
2011 TC4,0.00018520717182377808
2012 SW20,0.00018251753798917715
1991 GO,0.00018156451899316558
2005 TR50,0.0001802013693662005
2003 UX34,0.00017985382582245342
2008 CS1,0.00017935114613153055
2008 XM,0.00017860254876462715
2017 BP5,0.00017767556468674232
1993 VB,0.0001776069643290685
2008 OX2,0.000175831994497033
2015 PR228,0.0001750245221294172
1998 QA1,0.00017468904382914347
2010 DA,0.00017421619505224425
2017 BL3,0.00017346437580186745
2006 CJ,0.00017282257498224242
2006 FX,0.00017270666334379107
2000 QS7,0.00017077907017055125
1998 QK28,0.0001666851465750578
2007 HA,0.00016654875617420767
2013 NV,0.00016572660848922973
1991 VH,0.00016434840351975066
2006 VD13,0.00016146829755036917
2016 XW17,0.00016101616683612723
2009 CS,0.0001606217998757815
2007 VD12,0.0001602511172885953
2011 CY46,0.00016004948016821573
2000 DO1,0.00015925543419280147
2002 HP11,0.00015608625105236474
2011 MU,0.00015519269972405475
2007 XH16,0.00015427525573182788
2009 QL8,0.00015368849585764295
2017 AN19,0.00015351197886643547
2005 EK94,0.00015306336069385634
2005 VO5,0.00015122933598285087
2013 YC,0.00014878994287098607
2007 YQ56,0.00014799283245698936
2001 YB5,0.0001478192445030007
2014 WG365,0.00014746214392294244
2002 RW25,0.00014745080850188958
2011 OV18,0.00014722853460797853
2017 BQ93,0.00014715227003076452
2001 KF54,0.00014677568965118374
2008 YU32,0.00014508942250475668
2008 ER7,0.00014371221971734696
2005 SQ,0.00014355240998909782
2015 TK178,0.00014338114955399477
2001 GQ2,0.00014300284716975761
2003 UW29,0.00014284179970352586
2003 CG11,0.00014247002202293175
2012 FQ1,0.0001413050799620317
2006 VQ13,0.00014043191247567583
2011 CT4,0.00014021954366849474
2007 XJ16,0.00013960386306099395
2003 YE45,0.0001390055496062604
2008 AG33,0.000137945395252092
1999 VF22,0.00013778580795265765
2000 HA24,0.00013444562091711885
2000 GV147,0.00013343560211919258
2002 QC7,0.00013272340108689914
1998 QC1,0.00013249771630234519
2004 MD6,0.00013136804688707743
2007 VG,0.00013099366186248014
2015 PM,0.00013012697640423464
2005 YP180,0.0001298423168093947
1998 SZ27,0.00012884751946249303
2013 BP73,0.00012860129010535258
2013 GF69,0.00012823047941114426
2001 YV3,0.00012736964047878346
2013 WF108,0.0001270478985260317
2009 SW17,0.00012635932557229608
2001 KB67,0.0001260013673227082
2015 FP118,0.00012546959348460005
2014 QC3,0.0001253760594810789
2012 OD1,0.00012515921336261955
2012 AD3,0.0001244263474645655
2016 DP,0.00012341812524662335
2007 FE,0.00012252190196488868
2008 AF4,0.00012201838448911308
2000 PP9,0.00012177442700790334
1998 FF14,0.00012121902862083467
2009 EO2,0.0001209708034872838
2008 WQ63,0.00012076001751625452
2011 VU5,0.00012048185087622642
2015 BL311,0.00011885789525009437
2007 PV27,0.00011863462604487173
1996 AW1,0.00011830501018136667
2013 TV135,0.00011734478268413362
2001 GT2,0.00011610725654661283
2007 GS3,0.00011576856808763337
2008 SR1,0.00011534666348781166
2014 WD201,0.00011472900506932206
2014 CD13,0.00011353343334798582
2013 AX52,0.00011336866361949294
2006 CF,0.00011323675050440897
2002 EL6,0.0001120814487177481
2002 SR41,0.0001117792685572335
2006 BQ6,0.00011171266350114952
2010 UQ7,0.00011140911681920435
2016 NG15,0.00011113306477125144
2003 TL4,0.00011105181659026873
2012 XY6,0.00011095562460844084
2000 CO101,0.000110858908989243
2005 UL5,0.00011054634736857184
2002 WQ4,0.00011032780756873091
2005 OE3,0.00011026122195286198
2003 RM10,0.0001100043525655391
2007 JX2,0.00010933162936714522
2012 MM11,0.00010897987057761579
2000 UL11,0.00010883048473711388
2014 SM143,0.00010857346753385277
2006 PA1,0.00010729952392655888
2011 SR5,0.0001058958898708025
2000 CH59,0.00010578053428747801
1989 UQ,0.00010547935129313355
2001 HB,0.00010529149595492583
2004 AR1,0.00010504590582614106
2005 SE71,0.00010466892326390373
2013 LG16,0.0001046300364352025
2011 BY18,0.00010448901906399036
2011 YH28,0.00010441104520001528
2008 OS7,0.00010343709093449287
2004 OB,0.00010263128663052922
1999 GU3,0.00010260372037585574
2005 OX,0.0001022806886181006
2009 CN5,0.00010215377327444123
2004 WK1,0.00010198468484103125
2012 SD22,0.00010155623044530859
2001 LD,0.00010139785549413722
2012 VE82,0.00010108897730846642
2011 CP4,0.00010091881787233579
2003 ED50,9.94837247246326e-05
2007 XK11,9.875669362926787e-05
2007 VT6,9.86587691309534e-05
2006 UK,9.79740126400116e-05
2005 LX36,9.793856426868365e-05
2009 VA26,9.776342193608855e-05
1998 XD12,9.723618518504357e-05
2008 DE,9.70933875804052e-05
2013 WT44,9.57067348994405e-05
2005 EY95,9.512745843264075e-05
2001 HZ7,9.50090681798279e-05
2004 FW1,9.466617969196094e-05
2017 BK92,9.453280924675305e-05
2002 VR85,9.418778854145992e-05
2015 TH145,9.395216227915871e-05
2006 WX1,9.389554482712602e-05
2015 FQ117,9.30338769608027e-05
2000 GJ147,9.29712945530956e-05
2013 LM31,9.217945186666947e-05
2002 AP3,9.20477136019388e-05
2006 US216,9.146403017582372e-05
1990 MF,9.115978657601923e-05
2012 XA133,9.03817120421056e-05
2008 WM64,8.91662314630941e-05
2002 CD14,8.916545057389187e-05
2007 UL12,8.870714729872406e-05
2007 HE15,8.848938375838489e-05
2011 WU95,8.760379987382734e-05
2011 LL2,8.71368228415651e-05
2004 XN14,8.71307050290781e-05
1998 SH2,8.608235461922448e-05
2008 XW2,8.579680586220833e-05
2005 RC34,8.541766375335776e-05
2014 ER49,8.434089382458684e-05
2014 PW59,8.305374141401168e-05
2006 AS2,8.069849612141731e-05
2002 SZ,8.056359160889938e-05
2005 DD,8.03643587182276e-05
2016 CO247,8.029363929722917e-05
2016 YW7,8.028066437659123e-05
1998 SL36,8.008949749608911e-05
2016 XM,7.98924159157976e-05
2012 KA4,7.981880801839056e-05
2016 YT8,7.940586300248115e-05
2008 LV16,7.905320150736786e-05
2016 EU85,7.78393673686307e-05
2004 CL,7.766866386346418e-05
1998 SH36,7.707975236382254e-05
2001 SX169,7.438720744135465e-05
1997 BR,7.33519185884187e-05
2015 TX24,7.332749683501772e-05
2005 WY55,7.325030855349221e-05
2007 RF2,7.293559223185413e-05
2012 TP139,7.268472317607088e-05
2015 NU2,7.261420490191167e-05
2008 BD15,7.246081607081851e-05
2009 UY17,7.153445480674513e-05
2003 KO2,7.124868750895715e-05
2000 AF6,7.097706536004803e-05
2016 NV,7.050673453465216e-05
2002 OA22,7.032984596930044e-05
2005 EA,7.026275651099384e-05
2001 DF47,6.993066180170877e-05
2009 KK,6.912323700962512e-05
2012 UR136,6.869608129456233e-05
2016 LN1,6.838297309733384e-05
2003 RB5,6.822076482337627e-05
1999 GS6,6.820999615740068e-05
2009 ES,6.814412939636583e-05
2011 QD48,6.753716754028168e-05
2007 TS19,6.606685493050311e-05
2003 QH5,6.592910746326998e-05
1996 JA1,6.561315277314056e-05
2006 WT1,6.510041233795268e-05
2005 WC1,6.471359577761762e-05
2005 QZ151,6.465155345103933e-05
2000 EV70,6.407999588644988e-05
2004 MD,6.364743384946415e-05
2008 DJ,6.360766337428559e-05
2013 RZ73,6.346355884127645e-05
2016 BP14,6.28215883673205e-05
2009 WM1,6.264194909207975e-05
2013 QR1,6.216613896193305e-05
2016 HN3,6.140960470604775e-05
2005 AV27,6.115530404327636e-05
2006 WJ3,6.0551746762883054e-05
2003 EF54,6.0545558689997115e-05
2015 NZ13,5.9841871498422194e-05
2003 SD220,5.9637404709809744e-05
2015 DH155,5.8963909164631856e-05
2007 RV9,5.878450797093365e-05
1998 HT31,5.867658128734143e-05
1998 XN2,5.84627221770351e-05
2013 BO76,5.805453234236837e-05
2003 TR9,5.7585762172637955e-05
2013 BO73,5.7205807439489814e-05
2007 VM184,5.67102347994384e-05
2002 KG4,5.65476144760101e-05
2004 JA27,5.615660199666199e-05
2002 AY1,5.6010914606463e-05
2016 KR3,5.5792794158956055e-05
2005 UR,5.578123352647455e-05
2012 HZ33,5.575426596757475e-05
2015 WA2,5.568361493751896e-05
2017 CS,5.550618855835339e-05
2011 UH20,5.5263560878924606e-05
2015 BN509,5.482621117529803e-05
2004 UR1,5.481218143951355e-05
2006 LD1,5.453350900530355e-05
2009 FU23,5.447637519266633e-05
1998 BB10,5.44728041069292e-05
2015 EO61,5.445852412391484e-05
2013 YP139,5.398605578252319e-05
1992 FE,5.3903541131631714e-05
2015 UR51,5.379216834797167e-05
2006 RZ,5.374052072351925e-05
2005 TS15,5.347193440997876e-05
2011 EG17,5.344210382803675e-05
2008 XQ2,5.335531423347937e-05
2002 AS4,5.2823874172677705e-05
2006 TA8,5.238318681715463e-05
2007 RU9,5.199020895470749e-05
2009 TK12,5.137380479678544e-05
2005 CJ,5.12084588154066e-05
2011 JA,5.067027487079326e-05
2014 WZ120,5.03791978928841e-05
2013 FA8,4.9881780150496e-05
2007 YV56,4.962272174569962e-05
2003 WP21,4.939420607384403e-05
2005 WB1,4.927500058452801e-05
2006 MZ1,4.918906702429486e-05
2014 DN112,4.915309995687357e-05
2011 CC22,4.915046780928646e-05
2011 GA,4.9124299677831134e-05
2006 WH1,4.90206778642059e-05
2002 TD66,4.8933665631784765e-05
2005 GJ8,4.8797279917890496e-05
2013 JN7,4.83375465560628e-05
1994 XL1,4.832309677821621e-05
2007 TL23,4.830721071387901e-05
1997 QK1,4.765514616458463e-05
2010 GU21,4.73356900166509e-05
2013 VO5,4.729269793237342e-05
1998 VD35,4.679790055037674e-05
2010 DW1,4.647380425491011e-05
1998 SU4,4.615138029500455e-05
2011 BM45,4.612706008540738e-05
2007 AB2,4.566775483599407e-05
6344 P-L,4.556811450542469e-05
2013 QU1,4.544311949176666e-05
2011 YE6,4.531559691088903e-05
2006 HV5,4.493364507776574e-05
2001 SG10,4.477422409327383e-05
2016 NL56,4.458518651389932e-05
2010 JE88,4.440120469211615e-05
2015 HR11,4.437312885241882e-05
2017 BF3,4.3811360614204125e-05
2016 TA57,4.367952484912154e-05
2006 HT30,4.354194759034212e-05
1998 XX2,4.346697454245195e-05
2006 VC,4.1764366793629874e-05
2003 DX10,4.1650964041416834e-05
2012 BU61,4.141564704550669e-05
2004 BW58,4.125298965394754e-05
2015 CV13,4.0875043233451125e-05
2013 EV108,4.073207100116868e-05
2007 DY40,4.065957541773804e-05
2010 XA68,4.05828177498569e-05
2011 UG20,4.052100078889742e-05
2014 WE365,3.9927737369707725e-05
2016 BE1,3.934014578077222e-05
2005 EW169,3.9188164576765605e-05
2014 PG51,3.916760020179031e-05
2014 QO296,3.913035027857681e-05
2000 GF2,3.90872832782086e-05
2005 YQ96,3.895551716603578e-05
1995 CR,3.876857394946172e-05
2006 SF6,3.867761260194263e-05
2010 VZ,3.704012447224231e-05
2008 RG1,3.688236256720093e-05
1998 VF32,3.6617679809149916e-05
2011 YG6,3.650121666831042e-05
2001 FC58,3.6408598781192124e-05
2005 WK4,3.6346185994420556e-05
2008 EM7,3.617210092510756e-05
2016 FG60,3.617210092510756e-05
2001 TX44,3.6161277037360895e-05
2000 UG11,3.6003005165133255e-05
2013 ED28,3.594889667896382e-05
2015 BN311,3.580604071506639e-05
2000 ED14,3.5783991061861984e-05
2003 AF23,3.575132783847181e-05
2011 KO17,3.5622373876961616e-05
2004 GE2,3.559606556504541e-05
2014 KP84,3.53597109050518e-05
2016 KL1,3.530105005991865e-05
2000 EE104,3.524816878034208e-05
2008 OC6,3.506103076988452e-05
2013 EM20,3.4943071937251966e-05
2002 MX,3.427132944257907e-05
2006 HD2,3.408910631899118e-05
2011 YV62,3.3716972220430397e-05
2008 UE7,3.369177999415859e-05
2001 FA58,3.356849480519645e-05
2007 AG,3.345845051656213e-05
2013 KZ1,3.320586503493161e-05
2014 HQ124,3.309376501919313e-05
2008 YF,3.2893090998221496e-05
2009 DM45,3.28656623741451e-05
2000 SP43,3.2684970007598076e-05
2007 DL41,3.2661899079050546e-05
2009 BD81,3.2241399829946114e-05
2007 TU24,3.2038464945792486e-05
2002 AV,3.180803314275568e-05
2001 HY7,3.166915561406127e-05
2002 LX64,3.1652944653400155e-05
2006 BX39,3.163875711393414e-05
2002 MR3,3.1543769655549484e-05
2012 BJ86,3.124901467581463e-05
2008 QS11,3.1216980837474636e-05
2010 XC25,3.118348668087447e-05
2003 UV11,3.1131595293855365e-05
2013 JL22,3.0972934176174975e-05
1999 JV6,3.090113403979111e-05
2000 QW7,3.087176188156705e-05
2010 CO1,3.085200584435278e-05
2008 DG5,3.076343752600777e-05
2015 JD1,3.0549313719864636e-05
2008 DK5,3.0189368366066303e-05
2008 RM98,2.9783496043634336e-05
2005 TU50,2.9747047338229214e-05
2015 DV215,2.962809860878446e-05
2016 XG1,2.955239316464259e-05
2003 GY,2.9447438264372616e-05
2002 QW47,2.9389290900176122e-05
1990 UA,2.9382424535553566e-05
2005 YU55,2.9337685410658725e-05
2014 EQ49,2.9228836520337224e-05
2008 TZ3,2.9175685578680744e-05
2007 AV2,2.8971019580931685e-05
2009 KD3,2.8821002118790614e-05
2004 UU1,2.831241507674607e-05
2007 ED125,2.823310176917595e-05
2006 TS7,2.8082434125316482e-05
2012 LK11,2.8081740268092625e-05
1988 TA,2.7924031324838765e-05
2004 QD14,2.7849394261385238e-05
2012 XJ134,2.781958757146744e-05
2016 XA2,2.747709738644245e-05
2008 SC,2.7463828666101786e-05
2003 AA3,2.737287811482595e-05
2014 MF6,2.7371871932705968e-05
2016 AC65,2.7275503648101003e-05
2005 UW6,2.7117548633268913e-05
2003 WR21,2.6874241070117353e-05
2014 TN17,2.664424602135516e-05
2014 KT76,2.6626379368741464e-05
2009 XO,2.636172069951355e-05
1998 VO,2.6116080487675192e-05
2001 PT9,2.5926114980236234e-05
2005 VR7,2.5802769836053264e-05
2002 LX,2.5766821064004723e-05
2001 OY13,2.5679844751508496e-05
2006 GB,2.556447642765299e-05
2015 LK24,2.5497429074615105e-05
2001 YE4,2.539864403398656e-05
2003 MK4,2.539864403398656e-05
2016 PF8,2.502356648608374e-05
2011 PO1,2.4999614197201873e-05
2001 FE90,2.4971418923214964e-05
2000 YF29,2.481058725402171e-05
2000 RD53,2.4604640390306244e-05
2006 SU49,2.45016738512031e-05
2012 PS4,2.4469041096754806e-05
2010 LN14,2.4112719271203418e-05
2004 KB,2.3971223272045205e-05
2012 VF37,2.3791966619807373e-05
2010 LE15,2.3558475890291136e-05
2002 QQ40,2.3451868987312195e-05
2016 QJ44,2.3141554526868178e-05
2013 GS66,2.312545441138356e-05
2011 UW158,2.3048325276412542e-05
1999 DB7,2.2977642838425852e-05
2014 OJ392,2.2721183339247882e-05
1999 MN,2.2586999692537458e-05
2016 BV14,2.2546908367262743e-05
2012 MU2,2.246233568901779e-05
2005 QC5,2.2389702231354905e-05
2006 SS134,2.2284932005637467e-05
2013 QC11,2.2276869546635815e-05
2016 GD135,2.2097654699914554e-05
2013 GH84,2.185601529257534e-05
2003 HB,2.1402815978909345e-05
1998 SY14,2.139670648160813e-05
1998 HH49,2.1018976858832632e-05
2012 FO62,2.0960339382050098e-05
2007 MK13,2.0956867959238106e-05
2013 SW24,2.0937136956053635e-05
2005 MO13,2.085663221043539e-05
1998 WT24,2.0856267306415363e-05
2008 EL6,2.076258884745014e-05
2015 DR215,2.0735168125954277e-05
2012 YQ1,2.0692974181113847e-05
1998 SC15,2.0685806414066626e-05
2012 TY52,2.0652071238314633e-05
2016 EF28,2.0632546442683435e-05
2013 GA80,2.0584611972792962e-05
2010 BB,2.0560072895135938e-05
2001 GR2,2.0464440348369204e-05
2008 AZ30,2.037797650177691e-05
2015 MW53,2.0218664350890044e-05
2010 JJ41,2.0211071273482457e-05
2016 WJ1,2.0204646268848697e-05
2002 VE68,2.011886678972601e-05
2007 BD7,2.0071360283652113e-05
2015 JA2,2.0015124988963424e-05
2008 OX1,2.000479291415587e-05
2009 BE81,1.996907809470879e-05
2002 AC9,1.9961920034986463e-05
2004 MP7,1.9951889666723066e-05
2011 WL2,1.991634153380427e-05
1997 WQ23,1.9889837384091635e-05
2016 EJ56,1.9849755769071162e-05
2008 XM1,1.9848896135547174e-05
2004 VB,1.976922224767389e-05
2004 TP1,1.9729954078623326e-05
2004 TL10,1.967969328608614e-05
2005 AY28,1.9573641899370412e-05
2006 AM4,1.9402325870844972e-05
2005 JU1,1.93852849341725e-05
2007 AC2,1.9383271292204458e-05
2011 AT26,1.9342726692485872e-05
2006 UL217,1.933732799245872e-05
2005 TP,1.932077286409566e-05
2010 JE87,1.928074530180575e-05
2011 TX8,1.9234245240549316e-05
2000 CE59,1.9215779261553307e-05
1993 VD,1.912713351739967e-05
2016 FC13,1.902390360519327e-05
2016 LW9,1.9021544335909327e-05
2016 FY3,1.901500986776683e-05
2015 KJ122,1.8853024690168042e-05
2010 YB,1.882811990718129e-05
2000 QV7,1.877024925180924e-05
2012 QG42,1.8768303605854515e-05
2015 TY237,1.8594003755720278e-05
2016 JP,1.8561057059642385e-05
2010 CN44,1.855608921118894e-05
2010 FC81,1.85233578773023e-05
2016 NG33,1.847604503280511e-05
2006 XD2,1.8357808846359062e-05
2012 VE46,1.8266164051185503e-05
2006 CY10,1.8239608792348777e-05
2009 HV2,1.8199043171632796e-05
2012 YO1,1.8172658190438033e-05
2012 GV17,1.816093931673698e-05
2001 SY269,1.8154728637810382e-05
2014 WT202,1.8100903194779813e-05
2015 SY16,1.787577867855321e-05
2015 XE352,1.7749403191261793e-05
1999 TO13,1.7731507907472286e-05
2016 XC18,1.7606247904776433e-05
2002 JZ8,1.7425059504207148e-05
2016 VC1,1.7400680825899817e-05
2015 XU378,1.737747672644704e-05
2009 EP2,1.7375080294395965e-05
1998 BY7,1.727449514354684e-05
2004 UE,1.7250384496271548e-05
2005 GL,1.7209869556728635e-05
2011 BN24,1.6886744077430754e-05
2010 TH19,1.6830390831587786e-05
2015 FV284,1.682408364575507e-05
2003 YL118,1.667675683825909e-05
2014 HK129,1.666106751741925e-05
2013 VY13,1.6643517903288035e-05
1997 GD32,1.6590425135862392e-05
1998 OX4,1.641423710265218e-05
2008 UW91,1.629198945500723e-05
1999 AQ10,1.6265315994071005e-05
2009 VW,1.626463755746481e-05
2016 WG9,1.6109906262619393e-05
2003 GG21,1.6080683365286916e-05
2007 LU19,1.5802517436823967e-05
2001 QC34,1.570588188334991e-05
2008 AX1,1.5664433103786766e-05
1998 HD14,1.5592998464762796e-05
2010 KQ10,1.5436862218922886e-05
2016 CW193,1.5228578208888139e-05
2012 NN,1.5202325920742158e-05
2001 SG286,1.5202325920742158e-05
2013 JR28,1.513060359742772e-05
2003 GR22,1.5125837339523348e-05
2013 RH74,1.5078604555670992e-05
2007 VZ137,1.5021708909634736e-05
2009 BE58,1.4953015891374527e-05
2015 YU7,1.4929443727668418e-05
2012 BS23,1.4785644843039924e-05
2011 DU,1.4545887591511134e-05
2004 HC39,1.4539221743119157e-05
2017 AE3,1.4210264544722755e-05
2012 VL6,1.414877385688048e-05
2000 CM33,1.4116562657635424e-05
1998 QP,1.4012157482704997e-05
2001 TA2,1.3898167119369077e-05
2011 EO40,1.3892217301497131e-05
2014 EG45,1.388913899005766e-05
2002 JE9,1.3865201805690226e-05
1990 OS,1.3835910982382466e-05
2016 AA10,1.3795614355194737e-05
2013 FW13,1.377322129637888e-05
2013 XW3,1.3640260364625735e-05
2009 XZ1,1.3586927180061396e-05
2000 LF3,1.3577575651588938e-05
2002 PF43,1.3530491889767043e-05
2004 XL14,1.3510900886622294e-05
2012 UR138,1.3469519897485537e-05
2000 EW70,1.3391809091043073e-05
2005 GY8,1.3377002504561326e-05
2009 UQ,1.3251460438992786e-05
2006 QQ23,1.3239282330957293e-05
2010 WV8,1.3183727987053857e-05
